# WAVENUMBER    TRANSMISSION   UNCERTAINTY   FLAG    lambda              
  6.474876      1.50846245E-5  0.0           false   1544.4311385712388  
  6.4917374     1.5425832E-5   0.0           false   1540.419680685404   
  6.5085993     1.5776399E-5   0.0           false   1536.4288947261302  
  6.5254607     1.6136586E-5   0.0           false   1532.458845282053   
  6.5423226     1.650675E-5    0.0           false   1528.5091483424676  
  6.559184      1.6887174E-5   0.0           false   1524.5798694728537  
  6.576046      1.727821E-5    0.0           false   1520.6706302269718  
  6.5929074     1.7680171E-5   0.0           false   1516.78149709876    
  6.6097693     1.8093437E-5   0.0           false   1512.9120970882989  
  6.626631      1.8518362E-5   0.0           false   1509.0624975714272  
  6.643492      1.8955325E-5   0.0           false   1505.2324389177954  
  6.660354      1.940473E-5    0.0           false   1501.4216652258503  
  6.6772156     1.9866973E-5   0.0           false   1497.6302451108095  
  6.6940775     2.0342499E-5   0.0           false   1493.8578186925695  
  6.710939      2.0831709E-5   0.0           false   1490.1044553594006  
  6.727801      2.1335089E-5   0.0           false   1486.3698002887616  
  6.7446623     2.1853117E-5   0.0           false   1482.6539236012773  
  6.761524      2.2386264E-5   0.0           false   1478.9564754275475  
  6.7783856     2.2935035E-5   0.0           false   1475.2775265813855  
  6.7952476     2.3499999E-5   0.0           false   1471.616732044893   
  6.812109      2.4081646E-5   0.0           false   1467.9741632873743  
  6.8289704     2.4680596E-5   0.0           false   1464.3495822926116  
  6.8458323     2.5297419E-5   0.0           false   1460.7427544017446  
  6.862694      2.5932755E-5   0.0           false   1457.1537519997066  
  6.8795557     2.6587211E-5   0.0           false   1453.5822417701118  
  6.896417      2.7261443E-5   0.0           false   1450.0282966652112  
  6.913279      2.7956174E-5   0.0           false   1446.4915878850315  
  6.9301405     2.867213E-5    0.0           false   1442.9721889161622  
  6.9470024     2.322223E-5    8.743476E-5   false   1439.4697753848604  
  6.963864      2.8348137E-5   1.616179E-5   false   1435.9844212803084  
  6.980726      3.4356053E-5   9.5995536E-5  false   1432.5158065671408  
  6.997587      4.0381175E-5   6.771659E-5   false   1429.064005706574   
  7.0144486     4.9702805E-5   1.0224941E-4  false   1425.628799829236   
  7.0313106     8.2031824E-5   6.5548804E-5  false   1422.2099730993257  
  7.048172      9.94558E-5     2.0967134E-5  false   1418.807600631293   
  7.065034      1.4024705E-4   5.137566E-5   false   1415.42137286597    
  7.0818954     1.261297E-4    7.5139695E-5  false   1412.0513653183439  
  7.0987573     1.1190181E-4   9.023334E-5   false   1408.6972724774544  
  7.1156187     8.137477E-5    6.301612E-5   false   1405.35917023208    
  7.1324806     4.942268E-5    4.1151143E-5  false   1402.0367570412309  
  7.149342      1.7706196E-5   1.0178751E-4  false   1398.7301091417294  
  7.166204      2.0457011E-5   1.12765316E-4 false   1395.4389288862803  
  7.1830654     2.4862187E-5   3.665998E-5   false   1392.163292834961   
  7.199927      2.9188594E-5   3.5353278E-5  false   1388.9029991441348  
  7.216789      2.2078822E-5   8.004401E-5   false   1385.6578487202555  
  7.23365       1.4840801E-5   9.2613984E-5  false   1382.427918563824   
  7.250512      7.843498E-6    6.752241E-5   false   1379.2129204403743  
  7.2673736     8.580949E-6    4.454537E-5   false   1376.0129316156706  
  7.2842355     9.318415E-6    1.893033E-5   false   1372.8276674965662  
  7.301097      1.0058916E-5   7.469351E-5   false   1369.6572055923943  
  7.317959      1.0843491E-5   1.02346836E-4 false   1366.5012648831632  
  7.3348203     1.1628069E-5   7.470358E-5   false   1363.3599231008916  
  7.351682      1.24132E-5     6.208231E-5   false   1360.2329027322353  
  7.3685436     1.3203378E-5   8.7911234E-5  false   1357.1202817117967  
  7.385405      1.3993546E-5   8.982141E-5   false   1354.0218733901172  
  7.402267      1.4782061E-5   7.390441E-5   false   1350.9374936186198  
  7.4191284     1.5559783E-5   6.958702E-5   false   1347.8672205997286  
